t,e_line,u_L,u_R,v,omega
16.4000,-0.151763,1.000000,0.026788,0.333706,-4.866061
16.4100,-0.161425,1.000000,0.005321,0.326729,-4.973396
16.4200,-0.171201,1.000000,-0.016227,0.319726,-5.081133
16.4300,-0.181070,1.000000,-0.037794,0.312717,-5.188972
16.4400,-0.191008,1.000000,-0.059318,0.305722,-5.296592
16.4500,-0.200990,1.000000,-0.080731,0.298762,-5.403655
16.4600,-0.210990,1.000000,-0.101961,0.291863,-5.509803
16.4700,-0.220979,1.000000,-0.122932,0.285047,-5.614662
16.4800,-0.230926,1.000000,-0.143569,0.278340,-5.717846
16.4900,-0.240801,1.000000,-0.163791,0.271768,-5.818953
16.5000,-0.250569,1.000000,-0.183515,0.265358,-5.917574
16.5100,-0.260195,1.000000,-0.202658,0.259136,-6.013291
16.5200,-0.269645,1.000000,-0.221137,0.253131,-6.105684
16.5300,-0.278881,1.000000,-0.238867,0.247368,-6.194335
16.5400,-0.287866,1.000000,-0.255766,0.241876,-6.278828
16.5500,-0.296563,1.000000,-0.271751,0.236681,-6.358755
16.5600,-0.304932,1.000000,-0.286745,0.231808,-6.433723
16.5700,-0.312936,1.000000,-0.300671,0.227282,-6.503355
16.5800,-0.320539,1.000000,-0.313460,0.223126,-6.567298
16.5900,-0.327703,1.000000,-0.325044,0.219361,-6.625221
16.6000,-0.334394,1.000000,-0.335365,0.216006,-6.676826
16.6100,-0.340578,1.000000,-0.343000,0.213525,-6.714999
16.6200,-0.346225,1.000000,-0.348911,0.211604,-6.744557
16.6300,-0.351304,1.000000,-0.353406,0.210143,-6.767028
16.6400,-0.355792,1.000000,-0.356460,0.209150,-6.782301
16.6500,-0.359665,1.000000,-0.358061,0.208630,-6.790305
16.6600,-0.362904,1.000000,-0.358202,0.208584,-6.791012
16.6700,-0.365494,1.000000,-0.356889,0.209011,-6.784443
16.6800,-0.367423,1.000000,-0.354132,0.209907,-6.770659
16.6900,-0.368682,1.000000,-0.349953,0.211265,-6.749767
16.7000,-0.369267,1.000000,-0.344383,0.213076,-6.721913
16.7100,-0.369177,1.000000,-0.337457,0.215327,-6.687284
16.7200,-0.368416,1.000000,-0.329220,0.218004,-6.646099
16.7300,-0.366990,1.000000,-0.319722,0.221090,-6.598612
16.7400,-0.364910,1.000000,-0.309021,0.224568,-6.545103
16.7500,-0.362190,1.000000,-0.297175,0.228418,-6.485877
16.7600,-0.358846,1.000000,-0.284252,0.232618,-6.421260
16.7700,-0.354898,1.000000,-0.270319,0.237146,-6.351593
16.7800,-0.350369,1.000000,-0.255446,0.241980,-6.277229
16.7900,-0.345283,1.000000,-0.239706,0.247095,-6.198532
16.8000,-0.339667,1.000000,-0.223173,0.252469,-6.115866
16.8100,-0.333549,1.000000,-0.205920,0.258076,-6.029600
16.8200,-0.326959,1.000000,-0.188020,0.263894,-5.940100
16.8300,-0.319928,1.000000,-0.169545,0.269898,-5.847725
16.8400,-0.312487,1.000000,-0.150566,0.276066,-5.752830
16.8500,-0.304669,1.000000,-0.131151,0.282376,-5.655757
16.8600,-0.296505,1.000000,-0.111368,0.288805,-5.556839
16.8700,-0.288027,1.000000,-0.091279,0.295334,-5.456395
16.8800,-0.279268,1.000000,-0.070946,0.301943,-5.354731
16.8900,-0.270259,1.000000,-0.050427,0.308611,-5.252135
16.9000,-0.261030,1.000000,-0.029776,0.315323,-5.148881
16.9100,-0.251613,1.000000,-0.009046,0.322060,-5.045228
16.9200,-0.242034,1.000000,0.011717,0.328808,-4.941416
16.9300,-0.232323,1.000000,0.032466,0.335551,-4.837670
16.9400,-0.222506,1.000000,0.053160,0.342277,-4.734198
16.9500,-0.212608,1.000000,0.073761,0.348972,-4.631193
16.9600,-0.202654,1.000000,0.094234,0.355626,-4.528830
16.9700,-0.192666,1.000000,0.114546,0.362227,-4.427272
16.9800,-0.182666,1.000000,0.134667,0.368767,-4.326666
16.9900,-0.172674,1.000000,0.154571,0.375236,-4.227143
17.0000,-0.162709,1.000000,0.174235,0.381626,-4.128824
17.0100,-0.152788,1.000000,0.193637,0.387932,-4.031816
17.0200,-0.142927,1.000000,0.212757,0.394146,-3.936215
17.0300,-0.133141,1.000000,0.231579,0.400263,-3.842103
17.0400,-0.123443,1.000000,0.250089,0.406279,-3.749555
17.0500,-0.113846,1.000000,0.268273,0.412189,-3.658635
17.0600,-0.104362,1.000000,0.286121,0.417989,-3.569397
17.0700,-0.095000,0.996378,0.303622,0.422500,-3.463779
17.0800,-0.085769,0.979230,0.320770,0.422500,-3.292301
17.0900,-0.076677,0.962433,0.337567,0.422500,-3.124332
17.1000,-0.067727,0.945953,0.354047,0.422500,-2.959528
17.1100,-0.058920,0.929777,0.370223,0.422500,-2.797770
17.1200,-0.050258,0.913893,0.386107,0.422500,-2.638929
17.1300,-0.041739,0.898286,0.401714,0.422500,-2.482862
17.1400,-0.033361,0.882942,0.417058,0.422500,-2.329415
17.1500,-0.025121,0.867843,0.432157,0.422500,-2.178430
17.1600,-0.017015,0.852974,0.447026,0.422500,-2.029737
17.1700,-0.009039,0.838316,0.461684,0.422500,-1.883162
17.1800,-0.001187,0.823852,0.476148,0.422500,-1.738525
17.1900,0.006547,0.809531,0.490469,0.422500,-1.595314
17.2000,0.014170,0.795329,0.504671,0.422500,-1.453287
17.2100,0.021689,0.781225,0.518775,0.422500,-1.312253
17.2200,0.029110,0.767202,0.532798,0.422500,-1.172020
17.2300,0.036444,0.753239,0.546761,0.422500,-1.032388
17.2400,0.043697,0.739316,0.560684,0.422500,-0.893158
17.2500,0.050879,0.725413,0.574587,0.422500,-0.754125
17.2600,0.057998,0.711508,0.588492,0.422500,-0.615083
17.2700,0.065064,0.697582,0.602418,0.422500,-0.475823
17.2800,0.072087,0.683614,0.616386,0.422500,-0.336135
17.2900,0.079075,0.669581,0.630419,0.422500,-0.195807
17.3000,0.086040,0.655462,0.644538,0.422500,-0.054624
17.3100,0.092990,0.641237,0.658763,0.422500,0.087626
17.3200,0.099936,0.626884,0.673116,0.422500,0.231159
17.3300,0.106889,0.612381,0.687619,0.422500,0.376189
17.3400,0.113859,0.597707,0.702293,0.422500,0.522928
17.3500,0.120855,0.582841,0.717159,0.422500,0.671589
17.3600,0.127888,0.567762,0.732238,0.422500,0.822381
17.3700,0.134969,0.552449,0.747551,0.422500,0.975510
17.3800,0.142108,0.536882,0.763118,0.422500,1.131177
17.3900,0.149315,0.521042,0.778958,0.422500,1.289578
17.4000,0.156600,0.504910,0.795090,0.422500,1.450901
17.4100,0.163973,0.488467,0.811533,0.422500,1.615326
17.4200,0.171443,0.471698,0.828302,0.422500,1.783019
17.4300,0.179019,0.454586,0.845414,0.422500,1.954137
17.4400,0.186710,0.437118,0.862882,0.422500,2.128818
17.4500,0.194525,0.419282,0.880718,0.422500,2.307182
17.4600,0.202471,0.401067,0.898933,0.422500,2.489327
17.4700,0.210555,0.382467,0.917533,0.422500,2.675327
17.4800,0.218783,0.363478,0.936522,0.422500,2.865224
17.4900,0.227160,0.344097,0.955903,0.422500,3.059030
17.5000,0.235690,0.324328,0.975672,0.422500,3.256716
17.5100,0.244375,0.304179,0.995821,0.422500,3.458211
17.5200,0.253218,0.283660,1.000000,0.417190,3.581698
17.5300,0.262216,0.262790,1.000000,0.410407,3.686048
17.5400,0.271365,0.241631,1.000000,0.403530,3.791844
17.5500,0.280657,0.220219,1.000000,0.396571,3.898903
17.5600,0.290082,0.198584,1.000000,0.389540,4.007079
17.5700,0.299630,0.176759,1.000000,0.382447,4.116206
17.5800,0.309289,0.154779,1.000000,0.375303,4.226103
17.5900,0.319047,0.132686,1.000000,0.368123,4.336571
17.6000,0.328889,0.110521,1.000000,0.360919,4.447394
17.6100,0.338798,0.088333,1.000000,0.353708,4.558337
17.6200,0.348757,0.066171,1.000000,0.346505,4.669147
17.6300,0.358747,0.044089,1.000000,0.339329,4.779556
17.6400,0.368747,0.022145,1.000000,0.332197,4.889276
17.6500,0.378735,0.000399,1.000000,0.325130,4.998007
17.6600,0.388686,-0.021086,1.000000,0.318147,5.105430
17.6700,0.398576,-0.042243,1.000000,0.311271,5.211215
17.6800,0.408377,-0.063004,1.000000,0.304524,5.315020
17.6900,0.418062,-0.083299,1.000000,0.297928,5.416493
17.7000,0.427601,-0.103055,1.000000,0.291507,5.515275
17.7100,0.436964,-0.122200,1.000000,0.285285,5.611001
17.7200,0.446119,-0.140661,1.000000,0.279285,5.703305
17.7300,0.455033,-0.158364,1.000000,0.273532,5.791822
17.7400,0.463675,-0.175239,1.000000,0.268047,5.876193
17.7500,0.472011,-0.191213,1.000000,0.262856,5.956065
17.7600,0.480008,-0.206220,1.000000,0.257979,6.031099
17.7700,0.487634,-0.220194,1.000000,0.253437,6.100969
17.7800,0.494856,-0.233074,1.000000,0.249251,6.165370
17.7900,0.501643,-0.244804,1.000000,0.245439,6.224019
17.8000,0.507964,-0.255332,1.000000,0.242017,6.276661
17.8100,0.513791,-0.264613,1.000000,0.239001,6.323066
17.8200,0.519097,-0.272608,1.000000,0.236402,6.363041
17.8300,0.523856,-0.279285,1.000000,0.234232,6.396423
17.8400,0.528047,-0.284618,1.000000,0.232499,6.423089
17.8500,0.531649,-0.288590,1.000000,0.231208,6.442952
17.8600,0.534645,-0.291193,1.000000,0.230362,6.455964
17.8700,0.537020,-0.292423,1.000000,0.229962,6.462116
17.8800,0.538763,-0.292288,1.000000,0.230006,6.461439
17.8900,0.539867,-0.290800,1.000000,0.230490,6.454000
17.9000,0.540327,-0.287981,1.000000,0.231406,6.439905
17.9100,0.540142,-0.283859,1.000000,0.232746,6.419295
17.9200,0.539314,-0.278468,1.000000,0.234498,6.392342
17.9300,0.537848,-0.271850,1.000000,0.236649,6.359250
17.9400,0.535753,-0.264050,1.000000,0.239184,6.320251
17.9500,0.533041,-0.255120,1.000000,0.242086,6.275599
17.9600,0.529727,-0.245114,1.000000,0.245338,6.225571
17.9700,0.525827,-0.234092,1.000000,0.248920,6.170461
17.9800,0.521362,-0.222116,1.000000,0.252812,6.110578
17.9900,0.516354,-0.209248,1.000000,0.256994,6.046241
18.0000,0.510826,-0.195555,1.000000,0.261445,5.977775
18.0100,0.504805,-0.181103,1.000000,0.266142,5.905513
18.0200,0.498318,-0.165957,1.000000,0.271064,5.829787
18.0300,0.491393,-0.150186,1.000000,0.276190,5.750928
18.0400,0.484059,-0.133853,1.000000,0.281498,5.669265
18.0500,0.476347,-0.117024,1.000000,0.286967,5.585120
18.0600,0.468287,-0.099761,1.000000,0.292578,5.498807
18.0700,0.459908,-0.082126,1.000000,0.298309,5.410630
18.0800,0.451242,-0.064177,1.000000,0.304142,5.320885
18.0900,0.442319,-0.045971,1.000000,0.310060,5.229853
18.1000,0.433169,-0.027561,1.000000,0.316043,5.137805
18.1100,0.423820,-0.008999,1.000000,0.322075,5.044996
18.1200,0.414302,0.009666,1.000000,0.328142,4.951668
18.1300,0.404640,0.028390,1.000000,0.334227,4.858050
18.1400,0.394863,0.047129,1.000000,0.340317,4.764355
18.1500,0.384996,0.065843,1.000000,0.346399,4.670783
18.1600,0.375062,0.084496,1.000000,0.352461,4.577520
18.1700,0.365086,0.103052,1.000000,0.358492,4.484738
18.1800,0.355088,0.121481,1.000000,0.364481,4.392595
18.1900,0.345091,0.139752,1.000000,0.370420,4.301238
18.2000,0.335113,0.157840,1.000000,0.376298,4.210798
18.2100,0.325172,0.175720,1.000000,0.382109,4.121399
18.2200,0.315286,0.193370,1.000000,0.387845,4.033149
18.2300,0.305470,0.210770,1.000000,0.393500,3.946148
18.2400,0.295739,0.227903,1.000000,0.399068,3.860486
18.2500,0.286107,0.244751,1.000000,0.404544,3.776243
18.2600,0.276586,0.261302,1.000000,0.409923,3.693489
18.2700,0.267187,0.277542,1.000000,0.415201,3.612288
18.2800,0.257920,0.293461,1.000000,0.420375,3.532694
18.2900,0.248795,0.309049,0.990951,0.422500,3.409512
18.3000,0.239821,0.324297,0.975703,0.422500,3.257030
18.3100,0.231002,0.339224,0.960776,0.422500,3.107757
18.3200,0.222341,0.353852,0.946148,0.422500,2.961477
18.3300,0.213839,0.368191,0.931809,0.422500,2.818094
18.3400,0.205498,0.382250,0.917750,0.422500,2.677500
18.3500,0.197315,0.396042,0.903958,0.422500,2.539578
18.3600,0.189289,0.409580,0.890420,0.422500,2.404201
18.3700,0.181417,0.422876,0.877124,0.422500,2.271236
18.3800,0.173695,0.435946,0.864054,0.422500,2.140542
18.3900,0.166120,0.448803,0.851197,0.422500,2.011973
18.4000,0.158686,0.461462,0.838538,0.422500,1.885377
18.4100,0.151388,0.473940,0.826060,0.422500,1.760599
18.4200,0.144221,0.486252,0.813748,0.422500,1.637478
18.4300,0.137177,0.498415,0.801585,0.422500,1.515851
18.4400,0.130251,0.510445,0.789555,0.422500,1.395551
18.4500,0.123434,0.522359,0.777641,0.422500,1.276408
18.4600,0.116721,0.534175,0.765825,0.422500,1.158249
18.4700,0.110102,0.545910,0.754090,0.422500,1.040900
18.4800,0.103571,0.557582,0.742418,0.422500,0.924182
18.4900,0.097119,0.569209,0.730791,0.422500,0.807915
18.5000,0.090738,0.580808,0.719192,0.422500,0.691918
18.5100,0.084419,0.592399,0.707601,0.422500,0.576006
18.5200,0.078154,0.604001,0.695999,0.422500,0.459993
18.5300,0.071934,0.615631,0.684369,0.422500,0.343690
18.5400,0.065750,0.627309,0.672691,0.422500,0.226909
18.5500,0.059594,0.639054,0.660946,0.422500,0.109458
18.5600,0.053455,0.650886,0.649114,0.422500,-0.008858
18.5700,0.047324,0.662823,0.637177,0.422500,-0.128233
18.5800,0.041193,0.674886,0.625114,0.422500,-0.248862
18.5900,0.035052,0.687094,0.612906,0.422500,-0.370944
18.6000,0.028892,0.699468,0.600532,0.422500,-0.494676
18.6100,0.022702,0.712026,0.587974,0.422500,-0.620256
18.6200,0.016473,0.724788,0.575212,0.422500,-0.747883
18.6300,0.010196,0.737776,0.562224,0.422500,-0.877755
18.6400,0.003861,0.751007,0.548993,0.422500,-1.010069
18.6500,-0.002542,0.764502,0.535498,0.422500,-1.145018
18.6600,-0.009022,0.778280,0.521720,0.422500,-1.282796
18.6700,-0.015589,0.792359,0.507641,0.422500,-1.423590
18.6800,-0.022252,0.806758,0.493242,0.422500,-1.567584
18.6900,-0.029020,0.821495,0.478505,0.422500,-1.714952
18.7000,-0.035903,0.836586,0.463414,0.422500,-1.865864
18.7100,-0.042910,0.852048,0.447952,0.422500,-2.020477
18.7200,-0.050048,0.867894,0.432106,0.422500,-2.178937
18.7300,-0.057326,0.884137,0.415863,0.422500,-2.341374
18.7400,-0.064753,0.900790,0.399210,0.422500,-2.507901
18.7500,-0.072333,0.917861,0.382139,0.422500,-2.678610
18.7600,-0.080075,0.935357,0.364643,0.422500,-2.853568
18.7700,-0.087984,0.953282,0.346718,0.422500,-3.032816
18.7800,-0.096064,0.971636,0.328364,0.422500,-3.216360
18.7900,-0.104319,0.990417,0.309583,0.422500,-3.404171
18.8000,-0.112751,1.000000,0.290382,0.419374,-3.548089
18.8100,-0.121362,1.000000,0.270774,0.413002,-3.646130
18.8200,-0.130147,1.000000,0.250803,0.406511,-3.745986
18.8300,-0.139101,1.000000,0.230517,0.399918,-3.847414
18.8400,-0.148215,1.000000,0.209943,0.393231,-3.950286
18.8500,-0.157481,1.000000,0.189109,0.386460,-4.054456
18.8600,-0.166887,1.000000,0.168047,0.379615,-4.159764
18.8700,-0.176424,1.000000,0.146794,0.372708,-4.266031
18.8800,-0.186078,1.000000,0.125388,0.365751,-4.373062
18.8900,-0.195834,1.000000,0.103871,0.358758,-4.480643
18.9000,-0.205677,1.000000,0.082291,0.351745,-4.588544
18.9100,-0.215589,1.000000,0.060697,0.344726,-4.696516
18.9200,-0.225551,1.000000,0.039142,0.337721,-4.804292
18.9300,-0.235543,1.000000,0.017682,0.330747,-4.911589
18.9400,-0.245543,1.000000,-0.003621,0.323823,-5.018106
18.9500,-0.255526,1.000000,-0.024706,0.316971,-5.123528
18.9600,-0.265469,1.000000,-0.045505,0.310211,-5.227526
18.9700,-0.275343,1.000000,-0.065951,0.303566,-5.329756
18.9800,-0.285121,1.000000,-0.085973,0.297059,-5.429866
18.9900,-0.294774,1.000000,-0.105499,0.290713,-5.527494
19.0000,-0.304271,1.000000,-0.124455,0.284552,-5.622273
19.0100,-0.313581,1.000000,-0.142766,0.278601,-5.713831
19.0200,-0.322670,1.000000,-0.160360,0.272883,-5.801799
19.0300,-0.331507,1.000000,-0.177162,0.267422,-5.885808
19.0400,-0.340057,1.000000,-0.193100,0.262243,-5.965498
19.0500,-0.348288,1.000000,-0.208104,0.257366,-6.040518
19.0600,-0.356165,1.000000,-0.222106,0.252815,-6.110531
19.0700,-0.363656,1.000000,-0.235044,0.248611,-6.175220
19.0800,-0.370729,1.000000,-0.246857,0.244771,-6.234287
19.0900,-0.377351,1.000000,-0.257492,0.241315,-6.287459
19.1000,-0.383495,1.000000,-0.266899,0.238258,-6.334493
19.1100,-0.389130,1.000000,-0.275035,0.235614,-6.375176
19.1200,-0.394230,1.000000,-0.281866,0.233394,-6.409328
19.1300,-0.398773,1.000000,-0.287361,0.231608,-6.436805
19.1400,-0.402736,1.000000,-0.291501,0.230262,-6.457503
19.1500,-0.406099,1.000000,-0.294271,0.229362,-6.471355
19.1600,-0.408848,1.000000,-0.295666,0.228908,-6.478331
19.1700,-0.410970,1.000000,-0.295689,0.228901,-6.478445
19.1800,-0.412455,1.000000,-0.294349,0.229336,-6.471747
19.1900,-0.413296,1.000000,-0.291665,0.230209,-6.458324
19.2000,-0.413491,1.000000,-0.287660,0.231510,-6.438301
19.2100,-0.413040,1.000000,-0.282367,0.233231,-6.411837
19.2200,-0.411947,1.000000,-0.275824,0.235357,-6.379120
19.2300,-0.410220,1.000000,-0.268074,0.237876,-6.340371
19.2400,-0.407869,1.000000,-0.259167,0.240771,-6.295833
19.2500,-0.404906,1.000000,-0.249155,0.244025,-6.245773
19.2600,-0.401348,1.000000,-0.238095,0.247619,-6.190477
19.2700,-0.397214,1.000000,-0.226049,0.251534,-6.130246
19.2800,-0.392525,1.000000,-0.213079,0.255749,-6.065394
19.2900,-0.387303,1.000000,-0.199249,0.260244,-5.996244
19.3000,-0.381574,1.000000,-0.184625,0.264997,-5.923124
19.3100,-0.375364,1.000000,-0.169273,0.269986,-5.846364
19.3200,-0.368700,1.000000,-0.153259,0.275191,-5.766296
19.3300,-0.361613,1.000000,-0.136649,0.280589,-5.683246
19.3400,-0.354131,1.000000,-0.119507,0.286160,-5.597537
19.3500,-0.346284,1.000000,-0.101897,0.291883,-5.509486
19.3600,-0.338102,1.000000,-0.083880,0.297739,-5.419398
19.3700,-0.329617,1.000000,-0.065514,0.303708,-5.327570
19.3800,-0.320857,1.000000,-0.046857,0.309771,-5.234286
19.3900,-0.311852,1.000000,-0.027964,0.315912,-5.139819
19.4000,-0.302633,1.000000,-0.008885,0.322112,-5.044426
19.4100,-0.293227,1.000000,0.010329,0.328357,-4.948354
19.4200,-0.283661,1.000000,0.029634,0.334631,-4.851831
19.4300,-0.273963,1.000000,0.048985,0.340920,-4.755074
19.4400,-0.264158,1.000000,0.068343,0.347211,-4.658286
19.4500,-0.254271,1.000000,0.087670,0.353493,-4.561652
19.4600,-0.244325,1.000000,0.106930,0.359752,-4.465348
19.4700,-0.234341,1.000000,0.126094,0.365980,-4.369532
19.4800,-0.224342,1.000000,0.145130,0.372167,-4.274351
19.4900,-0.214347,1.000000,0.164012,0.378304,-4.179938
19.5000,-0.204374,1.000000,0.182717,0.384383,-4.086416
19.5100,-0.194439,1.000000,0.201221,0.390397,-3.993895
19.5200,-0.184560,1.000000,0.219506,0.396339,-3.902472
19.5300,-0.174751,1.000000,0.237553,0.402205,-3.812236
19.5400,-0.165025,1.000000,0.255347,0.407988,-3.723266
19.5500,-0.155394,1.000000,0.272874,0.413684,-3.635630
19.5600,-0.145871,1.000000,0.290122,0.419290,-3.549390
19.5700,-0.136465,0.992919,0.307081,0.422500,-3.429194
19.5800,-0.127185,0.976259,0.323741,0.422500,-3.262593
19.5900,-0.118038,0.959888,0.340112,0.422500,-3.098882
19.6000,-0.109028,0.943781,0.356219,0.422500,-2.937806
19.6100,-0.100157,0.927926,0.372074,0.422500,-2.779264
19.6200,-0.091425,0.912314,0.387686,0.422500,-2.623139
19.6300,-0.082832,0.896930,0.403070,0.422500,-2.469302
19.6400,-0.074376,0.881761,0.418239,0.422500,-2.317613
19.6500,-0.066055,0.866792,0.433208,0.422500,-2.167924
19.6600,-0.057864,0.852008,0.447992,0.422500,-2.020076
19.6700,-0.049800,0.837391,0.462609,0.422500,-1.873905
19.6800,-0.041856,0.822924,0.477076,0.422500,-1.729239
19.6900,-0.034028,0.808590,0.491410,0.422500,-1.585899
19.7000,-0.026309,0.794370,0.505630,0.422500,-1.443703
19.7100,-0.018691,0.780246,0.519754,0.422500,-1.302463
19.7200,-0.011168,0.766199,0.533801,0.422500,-1.161987
19.7300,-0.003731,0.752208,0.547792,0.422500,-1.022081
19.7400,0.003628,0.738254,0.561746,0.422500,-0.882544
19.7500,0.010917,0.724318,0.575682,0.422500,-0.743175
19.7600,0.018145,0.710377,0.589623,0.422500,-0.603770
19.7700,0.025322,0.696412,0.603588,0.422500,-0.464123
19.7800,0.032457,0.682402,0.617598,0.422500,-0.324024
19.7900,0.039559,0.668326,0.631674,0.422500,-0.183265
19.8000,0.046638,0.654163,0.645837,0.422500,-0.041633
19.8100,0.053704,0.639892,0.660108,0.422500,0.101081
19.8200,0.060768,0.625491,0.674509,0.422500,0.245091
19.8300,0.067838,0.610939,0.689061,0.422500,0.390608
19.8400,0.074926,0.596216,0.703784,0.422500,0.537841
19.8500,0.082041,0.581300,0.718700,0.422500,0.686998
19.8600,0.089194,0.566171,0.733829,0.422500,0.838286
19.8700,0.096395,0.550809,0.749191,0.422500,0.991906
19.8800,0.103654,0.535195,0.764805,0.422500,1.148055
19.8900,0.110980,0.519308,0.780692,0.422500,1.306922
19.9000,0.118385,0.503131,0.796869,0.422500,1.468691
19.9100,0.125876,0.486647,0.813353,0.422500,1.633535
19.9200,0.133464,0.469839,0.830161,0.422500,1.801614
19.9300,0.141157,0.452692,0.847308,0.422500,1.973076
19.9400,0.148964,0.435195,0.864805,0.422500,2.148051
19.9500,0.156893,0.417335,0.882665,0.422500,2.326651
19.9600,0.164951,0.399104,0.900896,0.422500,2.508963
19.9700,0.173145,0.380495,0.919505,0.422500,2.695051
19.9800,0.181480,0.361506,0.938494,0.422500,2.884945
19.9900,0.189960,0.342136,0.957864,0.422500,3.078643
20.0000,0.198590,0.322390,0.977610,0.422500,3.276104
20.0100,0.207372,0.302276,0.997724,0.422500,3.477243
20.0200,0.216305,0.281807,1.000000,0.416587,3.590963
20.0300,0.225389,0.261004,1.000000,0.409826,3.694981
20.0400,0.234618,0.239931,1.000000,0.402978,3.800343
20.0500,0.243982,0.218623,1.000000,0.396052,3.906886
20.0600,0.253473,0.197108,1.000000,0.389060,4.014459
20.0700,0.263080,0.175421,1.000000,0.382012,4.122893
20.0800,0.272790,0.153599,1.000000,0.374920,4.232003
20.0900,0.282591,0.131683,1.000000,0.367797,4.341585
20.1000,0.292467,0.109716,1.000000,0.360658,4.451420
20.1100,0.302402,0.087746,1.000000,0.353517,4.561270
20.1200,0.312378,0.065824,1.000000,0.346393,4.670881
20.1300,0.322375,0.044004,1.000000,0.339301,4.779981
20.1400,0.332372,0.022343,1.000000,0.332262,4.888283
20.1500,0.342347,0.000903,1.000000,0.325294,4.995484
20.1600,0.352276,-0.020253,1.000000,0.318418,5.101267
20.1700,0.362133,-0.041060,1.000000,0.311655,5.205302
20.1800,0.371892,-0.061450,1.000000,0.305029,5.307250
20.1900,0.381524,-0.081352,1.000000,0.298561,5.406760
20.2000,0.390999,-0.100696,1.000000,0.292274,5.503478
20.2100,0.400288,-0.119409,1.000000,0.286192,5.597044
20.2200,0.409359,-0.137420,1.000000,0.280339,5.687098
20.2300,0.418180,-0.154656,1.000000,0.274737,5.773282
20.2400,0.426719,-0.171049,1.000000,0.269409,5.855244
20.2500,0.434944,-0.186528,1.000000,0.264378,5.932642
20.2600,0.442822,-0.201029,1.000000,0.259666,6.005145
20.2700,0.450321,-0.214488,1.000000,0.255292,6.072438
20.2800,0.457409,-0.226846,1.000000,0.251275,6.134228
20.2900,0.464057,-0.238049,1.000000,0.247634,6.190244
20.3000,0.470233,-0.248048,1.000000,0.244384,6.240242
20.3100,0.475911,-0.256801,1.000000,0.241540,6.284005
20.3200,0.481065,-0.264270,1.000000,0.239112,6.321352
20.3300,0.485671,-0.270427,1.000000,0.237111,6.352134
20.3400,0.489707,-0.275247,1.000000,0.235545,6.376237
20.3500,0.493153,-0.278717,1.000000,0.234417,6.393586
20.3600,0.495995,-0.280829,1.000000,0.233731,6.404144
20.3700,0.498218,-0.281582,1.000000,0.233486,6.407912
20.3800,0.499813,-0.280986,1.000000,0.233680,6.404928
20.3900,0.500772,-0.279054,1.000000,0.234308,6.395268
20.4000,0.501092,-0.275809,1.000000,0.235362,6.379044
20.4100,0.500773,-0.271280,1.000000,0.236834,6.356400
20.4200,0.499817,-0.265503,1.000000,0.238712,6.327513
20.4300,0.498231,-0.258518,1.000000,0.240982,6.292589
20.4400,0.496024,-0.250372,1.000000,0.243629,6.251860
20.4500,0.493208,-0.241116,1.000000,0.246637,6.205579
20.4600,0.489797,-0.230805,1.000000,0.249989,6.154023
20.4700,0.485811,-0.219496,1.000000,0.253664,6.097480
20.4800,0.481268,-0.207251,1.000000,0.257643,6.036257
20.4900,0.476190,-0.194133,1.000000,0.261907,5.970666
20.5000,0.470602,-0.180206,1.000000,0.266433,5.901028
20.5100,0.464529,-0.165533,1.000000,0.271202,5.827667
20.5200,0.457998,-0.150182,1.000000,0.276191,5.750909
20.5300,0.451038,-0.134216,1.000000,0.281380,5.671078
20.5400,0.443676,-0.117698,1.000000,0.286748,5.588492
20.5500,0.435942,-0.100693,1.000000,0.292275,5.503465
20.5600,0.427866,-0.083260,1.000000,0.297940,5.416302
20.5700,0.419478,-0.065460,1.000000,0.303725,5.327301
20.5800,0.410808,-0.047349,1.000000,0.309612,5.236744
20.5900,0.401884,-0.028981,1.000000,0.315581,5.144907
20.6000,0.392737,-0.010410,1.000000,0.321617,5.052050
20.6100,0.383394,0.008316,1.000000,0.327703,4.958420
20.6200,0.373882,0.027150,1.000000,0.333824,4.864251
20.6300,0.364230,0.046048,1.000000,0.339965,4.769762
20.6400,0.354462,0.064968,1.000000,0.346115,4.675160
20.6500,0.344603,0.083873,1.000000,0.352259,4.580636
20.6600,0.334676,0.102726,1.000000,0.358386,4.486368
20.6700,0.324704,0.121496,1.000000,0.364486,4.392521
20.6800,0.314709,0.140151,1.000000,0.370549,4.299246
20.6900,0.304710,0.158663,1.000000,0.376566,4.206683
20.7000,0.294726,0.177008,1.000000,0.382528,4.114958
20.7100,0.284774,0.195163,1.000000,0.388428,4.024186
20.7200,0.274871,0.213106,1.000000,0.394259,3.934471
20.7300,0.265033,0.230819,1.000000,0.400016,3.845906
20.7400,0.255272,0.248285,1.000000,0.405693,3.758576
20.7500,0.245602,0.265489,1.000000,0.411284,3.672555
20.7600,0.236034,0.282418,1.000000,0.416786,3.587908
20.7700,0.226580,0.299062,1.000000,0.422195,3.504692
20.7800,0.217248,0.315408,0.984592,0.422500,3.345916
20.7900,0.208049,0.331450,0.968550,0.422500,3.185497
20.8000,0.198985,0.347219,0.952781,0.422500,3.027808
20.8100,0.190061,0.362725,0.937275,0.422500,2.872746
20.8200,0.181278,0.377979,0.922021,0.422500,2.720209
20.8300,0.172635,0.392992,0.907008,0.422500,2.570083
20.8400,0.164133,0.407776,0.892224,0.422500,2.422241
20.8500,0.155768,0.422345,0.877655,0.422500,2.276548
