t,e_line,u_L,u_R,v,omega
34.0400,-0.086822,0.832926,0.467074,0.422500,-1.829263
34.0500,-0.087634,0.833173,0.466827,0.422500,-1.831732
34.0600,-0.088263,0.833049,0.466951,0.422500,-1.830495
34.0700,-0.088710,0.832558,0.467442,0.422500,-1.825576
34.0800,-0.088974,0.831701,0.468299,0.422500,-1.817009
34.0900,-0.089056,0.830484,0.469516,0.422500,-1.804836
34.1000,-0.088955,0.828911,0.471089,0.422500,-1.789107
34.1100,-0.088674,0.826988,0.473012,0.422500,-1.769880
34.1200,-0.088215,0.824722,0.475278,0.422500,-1.747221
34.1300,-0.087579,0.822120,0.477880,0.422500,-1.721202
34.1400,-0.086768,0.819190,0.480810,0.422500,-1.691902
34.1500,-0.085786,0.815941,0.484059,0.422500,-1.659409
34.1600,-0.084636,0.812381,0.487619,0.422500,-1.623815
34.1700,-0.083321,0.808522,0.491478,0.422500,-1.585215
34.1800,-0.081845,0.804372,0.495628,0.422500,-1.543715
34.1900,-0.080213,0.799942,0.500058,0.422500,-1.499421
34.2000,-0.078429,0.795244,0.504756,0.422500,-1.452445
34.2100,-0.076497,0.790290,0.509710,0.422500,-1.402903
34.2200,-0.074423,0.785091,0.514909,0.422500,-1.350914
34.2300,-0.072212,0.779660,0.520340,0.422500,-1.296600
34.2400,-0.069869,0.774009,0.525991,0.422500,-1.240088
34.2500,-0.067401,0.768150,0.531850,0.422500,-1.181505
34.2600,-0.064812,0.762098,0.537902,0.422500,-1.120979
34.2700,-0.062110,0.755864,0.544136,0.422500,-1.058644
34.2800,-0.059300,0.749463,0.550537,0.422500,-0.994631
34.2900,-0.056388,0.742908,0.557092,0.422500,-0.929076
34.3000,-0.053382,0.736211,0.563789,0.422500,-0.862113
34.3100,-0.050287,0.729388,0.570612,0.422500,-0.793879
34.3200,-0.047110,0.722451,0.577549,0.422500,-0.724511
34.3300,-0.043858,0.715414,0.584586,0.422500,-0.654145
34.3400,-0.040537,0.708292,0.591708,0.422500,-0.582919
34.3500,-0.037155,0.701097,0.598903,0.422500,-0.510971
34.3600,-0.033718,0.693844,0.606156,0.422500,-0.438439
34.3700,-0.030233,0.686546,0.613454,0.422500,-0.365459
34.3800,-0.026708,0.679217,0.620783,0.422500,-0.292170
34.3900,-0.023147,0.671871,0.628129,0.422500,-0.218708
34.4000,-0.019560,0.664521,0.635479,0.422500,-0.145210
34.4100,-0.015952,0.657181,0.642819,0.422500,-0.071811
34.4200,-0.012331,0.649865,0.650135,0.422500,0.001353
34.4300,-0.008703,0.642585,0.657415,0.422500,0.074148
34.4400,-0.005075,0.635356,0.664644,0.422500,0.146439
34.4500,-0.001454,0.628190,0.671810,0.422500,0.218095
34.4600,0.002153,0.621102,0.678898,0.422500,0.288984
34.4700,0.005740,0.614102,0.685898,0.422500,0.358976
34.4800,0.009300,0.607206,0.692794,0.422500,0.427942
34.4900,0.012827,0.600425,0.699575,0.422500,0.495755
34.5000,0.016313,0.593771,0.706229,0.422500,0.562290
34.5100,0.019753,0.587258,0.712742,0.422500,0.627423
34.5200,0.023140,0.580897,0.719103,0.422500,0.691035
34.5300,0.026468,0.574699,0.725301,0.422500,0.753006
34.5400,0.029730,0.568678,0.731322,0.422500,0.813221
34.5500,0.032922,0.562843,0.737157,0.422500,0.871567
34.5600,0.036036,0.557206,0.742794,0.422500,0.927936
34.5700,0.039067,0.551778,0.748222,0.422500,0.982220
34.5800,0.042010,0.546568,0.753432,0.422500,1.034319
34.5900,0.044859,0.541587,0.758413,0.422500,1.084134
34.6000,0.047608,0.536843,0.763157,0.422500,1.131573
34.6100,0.050253,0.532345,0.767655,0.422500,1.176546
34.6200,0.052789,0.528103,0.771897,0.422500,1.218970
34.6300,0.055210,0.524123,0.775877,0.422500,1.258767
34.6400,0.057514,0.520414,0.779586,0.422500,1.295863
34.6500,0.059694,0.516981,0.783019,0.422500,1.330193
34.6600,0.061748,0.513831,0.786169,0.422500,1.361695
34.6700,0.063672,0.510969,0.789031,0.422500,1.390314
34.6800,0.065462,0.508400,0.791600,0.422500,1.416003
34.6900,0.067114,0.506128,0.793872,0.422500,1.438720
34.7000,0.068628,0.504157,0.795843,0.422500,1.458430
34.7100,0.069998,0.502489,0.797511,0.422500,1.475107
34.7200,0.071224,0.501127,0.798873,0.422500,1.488728
34.7300,0.072304,0.500072,0.799928,0.422500,1.499281
34.7400,0.073235,0.499324,0.800676,0.422500,1.506759
34.7500,0.074017,0.498884,0.801116,0.422500,1.511163
34.7600,0.074649,0.498750,0.801250,0.422500,1.512501
34.7700,0.075130,0.498921,0.801079,0.422500,1.510786
34.7800,0.075459,0.499396,0.800604,0.422500,1.506041
34.7900,0.075638,0.500171,0.799829,0.422500,1.498294
34.8000,0.075666,0.501242,0.798758,0.422500,1.487580
34.8100,0.075545,0.502606,0.797394,0.422500,1.473940
34.8200,0.075274,0.504258,0.795742,0.422500,1.457422
34.8300,0.074856,0.506192,0.793808,0.422500,1.438080
34.8400,0.074293,0.508403,0.791597,0.422500,1.415971
34.8500,0.073586,0.510884,0.789116,0.422500,1.391162
34.8600,0.072738,0.513628,0.786372,0.422500,1.363722
34.8700,0.071752,0.516627,0.783373,0.422500,1.333726
34.8800,0.070630,0.519875,0.780125,0.422500,1.301254
34.8900,0.069375,0.523361,0.776639,0.422500,1.266389
34.9000,0.067991,0.527078,0.772922,0.422500,1.229218
34.9100,0.066483,0.531017,0.768983,0.422500,1.189834
34.9200,0.064852,0.535167,0.764833,0.422500,1.148332
34.9300,0.063105,0.539519,0.760481,0.422500,1.104809
34.9400,0.061244,0.544063,0.755937,0.422500,1.059367
34.9500,0.059275,0.548789,0.751211,0.422500,1.012109
34.9600,0.057203,0.553686,0.746314,0.422500,0.963140
34.9700,0.055031,0.558743,0.741257,0.422500,0.912570
34.9800,0.052766,0.563949,0.736051,0.422500,0.860507
34.9900,0.050411,0.569294,0.730706,0.422500,0.807063
35.0000,0.047974,0.574765,0.725235,0.422500,0.752351
35.0100,0.045457,0.580352,0.719648,0.422500,0.696485
35.0200,0.042869,0.586042,0.713958,0.422500,0.639579
35.0300,0.040213,0.591825,0.708175,0.422500,0.581749
35.0400,0.037495,0.597689,0.702311,0.422500,0.523112
35.0500,0.034722,0.603622,0.696378,0.422500,0.463783
35.0600,0.031898,0.609612,0.690388,0.422500,0.403882
35.0700,0.029030,0.615648,0.684352,0.422500,0.343523
35.0800,0.026123,0.621717,0.678283,0.422500,0.282825
35.0900,0.023183,0.627809,0.672191,0.422500,0.221905
35.1000,0.020216,0.633912,0.666088,0.422500,0.160879
35.1100,0.017229,0.640014,0.659986,0.422500,0.099864
35.1200,0.014225,0.646103,0.653897,0.422500,0.038975
35.1300,0.011212,0.652167,0.647833,0.422500,-0.021673
35.1400,0.008196,0.658196,0.641804,0.422500,-0.081965
35.1500,0.005182,0.664179,0.635821,0.422500,-0.141788
35.1600,0.002175,0.670103,0.629897,0.422500,-0.201030
35.1700,-0.000818,0.675958,0.624042,0.422500,-0.259580
35.1800,-0.003792,0.681733,0.618267,0.422500,-0.317329
35.1900,-0.006741,0.687417,0.612583,0.422500,-0.374169
35.2000,-0.009660,0.692999,0.607001,0.422500,-0.429994
35.2100,-0.012543,0.698470,0.601530,0.422500,-0.484700
35.2200,-0.015385,0.703818,0.596182,0.422500,-0.538185
35.2300,-0.018180,0.709035,0.590965,0.422500,-0.590349
35.2400,-0.020924,0.714109,0.585891,0.422500,-0.641095
35.2500,-0.023610,0.719033,0.580967,0.422500,-0.690328
35.2600,-0.026235,0.723796,0.576204,0.422500,-0.737958
35.2700,-0.028793,0.728390,0.571610,0.422500,-0.783895
35.2800,-0.031280,0.732806,0.567194,0.422500,-0.828055
35.2900,-0.033691,0.737036,0.562964,0.422500,-0.870356
35.3000,-0.036022,0.741072,0.558928,0.422500,-0.910721
35.3100,-0.038267,0.744908,0.555092,0.422500,-0.949075
35.3200,-0.040424,0.748535,0.551465,0.422500,-0.985349
35.3300,-0.042488,0.751948,0.548052,0.422500,-1.019478
35.3400,-0.044456,0.755140,0.544860,0.422500,-1.051401
35.3500,-0.046323,0.758106,0.541894,0.422500,-1.081061
35.3600,-0.048087,0.760841,0.539159,0.422500,-1.108409
35.3700,-0.049745,0.763340,0.536660,0.422500,-1.133397
35.3800,-0.051293,0.765598,0.534402,0.422500,-1.155984
35.3900,-0.052729,0.767614,0.532386,0.422500,-1.176136
35.4000,-0.054051,0.769382,0.530618,0.422500,-1.193822
35.4100,-0.055256,0.770902,0.529098,0.422500,-1.209017
35.4200,-0.056342,0.772170,0.527830,0.422500,-1.221701
35.4300,-0.057308,0.773186,0.526814,0.422500,-1.231863
35.4400,-0.058153,0.773949,0.526051,0.422500,-1.239492
35.4500,-0.058874,0.774459,0.525541,0.422500,-1.244587
35.4600,-0.059472,0.774715,0.525285,0.422500,-1.247152
35.4700,-0.059946,0.774719,0.525281,0.422500,-1.247195
35.4800,-0.060295,0.774473,0.525527,0.422500,-1.244730
35.4900,-0.060519,0.773978,0.526022,0.422500,-1.239777
35.5000,-0.060619,0.773236,0.526764,0.422500,-1.232361
35.5100,-0.060595,0.772251,0.527749,0.422500,-1.222512
35.5200,-0.060448,0.771027,0.528973,0.422500,-1.210266
35.5300,-0.060178,0.769566,0.530434,0.422500,-1.195662
35.5400,-0.059788,0.767875,0.532125,0.422500,-1.178746
35.5500,-0.059278,0.765957,0.534043,0.422500,-1.159568
35.5600,-0.058651,0.763818,0.536182,0.422500,-1.138180
35.5700,-0.057907,0.761464,0.538536,0.422500,-1.114642
35.5800,-0.057051,0.758901,0.541099,0.422500,-1.089015
35.5900,-0.056083,0.756136,0.543864,0.422500,-1.061365
35.6000,-0.055007,0.753176,0.546824,0.422500,-1.031761
35.6100,-0.053825,0.750028,0.549972,0.422500,-1.000276
35.6200,-0.052541,0.746699,0.553301,0.422500,-0.966986
35.6300,-0.051158,0.743197,0.556803,0.422500,-0.931970
35.6400,-0.049680,0.739531,0.560469,0.422500,-0.895309
35.6500,-0.048109,0.735709,0.564291,0.422500,-0.857087
35.6600,-0.046450,0.731739,0.568261,0.422500,-0.817390
35.6700,-0.044706,0.727631,0.572369,0.422500,-0.776306
35.6800,-0.042882,0.723393,0.576607,0.422500,-0.733926
35.6900,-0.040981,0.719034,0.580966,0.422500,-0.690341
35.7000,-0.039009,0.714564,0.585436,0.422500,-0.645644
35.7100,-0.036969,0.709993,0.590007,0.422500,-0.599929
35.7200,-0.034866,0.705329,0.594671,0.422500,-0.553293
35.7300,-0.032704,0.700583,0.599417,0.422500,-0.505832
35.7400,-0.030488,0.695764,0.604236,0.422500,-0.457642
35.7500,-0.028223,0.690882,0.609118,0.422500,-0.408823
35.7600,-0.025914,0.685947,0.614053,0.422500,-0.359471
35.7700,-0.023564,0.680969,0.619031,0.422500,-0.309686
35.7800,-0.021180,0.675957,0.624043,0.422500,-0.259567
35.7900,-0.018766,0.670921,0.629079,0.422500,-0.209212
35.8000,-0.016326,0.665872,0.634128,0.422500,-0.158720
35.8100,-0.013866,0.660819,0.639181,0.422500,-0.108188
35.8200,-0.011391,0.655772,0.644228,0.422500,-0.057716
35.8300,-0.008906,0.650740,0.649260,0.422500,-0.007399
35.8400,-0.006414,0.645734,0.654266,0.422500,0.042664
35.8500,-0.003922,0.640762,0.659238,0.422500,0.092379
35.8600,-0.001434,0.635835,0.664165,0.422500,0.141651
35.8700,0.001044,0.630961,0.669039,0.422500,0.190387
35.8800,0.003510,0.626151,0.673849,0.422500,0.238493
35.8900,0.005956,0.621412,0.678588,0.422500,0.285880
35.9000,0.008380,0.616754,0.683246,0.422500,0.332458
35.9100,0.010776,0.612186,0.687814,0.422500,0.378139
35.9200,0.013139,0.607716,0.692284,0.422500,0.422838
35.9300,0.015466,0.603353,0.696647,0.422500,0.466471
35.9400,0.017752,0.599104,0.700896,0.422500,0.508957
35.9500,0.019992,0.594978,0.705022,0.422500,0.550217
35.9600,0.022183,0.590982,0.709018,0.422500,0.590175
35.9700,0.024319,0.587124,0.712876,0.422500,0.628757
35.9800,0.026399,0.583411,0.716589,0.422500,0.665891
35.9900,0.028416,0.579849,0.720151,0.422500,0.701510
36.0000,0.030369,0.576445,0.723555,0.422500,0.735549
36.0100,0.032252,0.573205,0.726795,0.422500,0.767948
36.0200,0.034063,0.570135,0.729865,0.422500,0.798646
36.0300,0.035799,0.567241,0.732759,0.422500,0.827592
36.0400,0.037456,0.564527,0.735473,0.422500,0.854733
36.0500,0.039031,0.561998,0.738002,0.422500,0.880023
36.0600,0.040522,0.559658,0.740342,0.422500,0.903419
36.0700,0.041926,0.557512,0.742488,0.422500,0.924882
36.0800,0.043240,0.555562,0.744438,0.422500,0.944379
36.0900,0.044463,0.553812,0.746188,0.422500,0.961877
36.1000,0.045591,0.552265,0.747735,0.422500,0.977353
36.1100,0.046624,0.550922,0.749078,0.422500,0.990783
36.1200,0.047560,0.549785,0.750215,0.422500,1.002152
36.1300,0.048397,0.548855,0.751145,0.422500,1.011446
36.1400,0.049135,0.548134,0.751866,0.422500,1.018657
36.1500,0.049771,0.547622,0.752378,0.422500,1.023781
36.1600,0.050305,0.547318,0.752682,0.422500,1.026820
36.1700,0.050738,0.547222,0.752778,0.422500,1.027779
36.1800,0.051068,0.547333,0.752667,0.422500,1.026667
36.1900,0.051295,0.547650,0.752350,0.422500,1.023499
36.2000,0.051419,0.548171,0.751829,0.422500,1.018292
36.2100,0.051441,0.548893,0.751107,0.422500,1.011071
36.2200,0.051361,0.549814,0.750186,0.422500,1.001860
36.2300,0.051180,0.550931,0.749069,0.422500,0.990692
36.2400,0.050899,0.552240,0.747760,0.422500,0.977600
36.2500,0.050519,0.553738,0.746262,0.422500,0.962623
36.2600,0.050042,0.555420,0.744580,0.422500,0.945803
36.2700,0.049468,0.557281,0.742719,0.422500,0.927187
36.2800,0.048799,0.559318,0.740682,0.422500,0.906822
36.2900,0.048039,0.561524,0.738476,0.422500,0.884761
36.3000,0.047188,0.563894,0.736106,0.422500,0.861059
36.3100,0.046248,0.566423,0.733577,0.422500,0.835774
36.3200,0.045223,0.569103,0.730897,0.422500,0.808968
36.3300,0.044115,0.571930,0.728070,0.422500,0.780703
36.3400,0.042927,0.574895,0.725105,0.422500,0.751045
36.3500,0.041661,0.577994,0.722006,0.422500,0.720063
36.3600,0.040321,0.581217,0.718783,0.422500,0.687826
36.3700,0.038909,0.584559,0.715441,0.422500,0.654406
36.3800,0.037429,0.588012,0.711988,0.422500,0.619877
36.3900,0.035885,0.591569,0.708431,0.422500,0.584314
36.4000,0.034279,0.595221,0.704779,0.422500,0.547794
36.4100,0.032616,0.598961,0.701039,0.422500,0.510395
36.4200,0.030899,0.602780,0.697220,0.422500,0.472195
36.4300,0.029131,0.606672,0.693328,0.422500,0.433276
36.4400,0.027317,0.610628,0.689372,0.422500,0.393716
36.4500,0.025461,0.614640,0.685360,0.422500,0.353599
36.4600,0.023566,0.618699,0.681301,0.422500,0.313005
36.4700,0.021636,0.622798,0.677202,0.422500,0.272017
36.4800,0.019675,0.626928,0.673072,0.422500,0.230718
36.4900,0.017688,0.631081,0.668919,0.422500,0.189189
36.5000,0.015678,0.635249,0.664751,0.422500,0.147514
36.5100,0.013649,0.639423,0.660577,0.422500,0.105774
36.5200,0.011606,0.643595,0.656405,0.422500,0.064053
36.5300,0.009553,0.647757,0.652243,0.422500,0.022430
36.5400,0.007494,0.651901,0.648099,0.422500,-0.019012
36.5500,0.005432,0.656019,0.643981,0.422500,-0.060195
36.5600,0.003372,0.660104,0.639896,0.422500,-0.101037
36.5700,0.001318,0.664146,0.635854,0.422500,-0.141461
36.5800,-0.000726,0.668139,0.631861,0.422500,-0.181390
36.5900,-0.002756,0.672075,0.627925,0.422500,-0.220747
36.6000,-0.004769,0.675946,0.624054,0.422500,-0.259458
36.6100,-0.006760,0.679745,0.620255,0.422500,-0.297450
36.6200,-0.008725,0.683465,0.616535,0.422500,-0.334651
36.6300,-0.010661,0.687099,0.612901,0.422500,-0.370991
36.6400,-0.012565,0.690640,0.609360,0.422500,-0.406403
36.6500,-0.014431,0.694082,0.605918,0.422500,-0.440820
36.6600,-0.016258,0.697418,0.602582,0.422500,-0.474179
36.6700,-0.018042,0.700642,0.599358,0.422500,-0.506418
36.6800,-0.019779,0.703748,0.596252,0.422500,-0.537479
36.6900,-0.021466,0.706730,0.593270,0.422500,-0.567304
36.7000,-0.023100,0.709584,0.590416,0.422500,-0.595840
36.7100,-0.024678,0.712304,0.587696,0.422500,-0.623036
36.7200,-0.026198,0.714884,0.585116,0.422500,-0.648844
36.7300,-0.027655,0.717322,0.582678,0.422500,-0.673218
36.7400,-0.029049,0.719612,0.580388,0.422500,-0.696116
36.7500,-0.030375,0.721750,0.578250,0.422500,-0.717499
36.7600,-0.031633,0.723733,0.576267,0.422500,-0.737331
36.7700,-0.032819,0.725558,0.574442,0.422500,-0.755580
36.7800,-0.033933,0.727222,0.572778,0.422500,-0.772216
36.7900,-0.034971,0.728721,0.571279,0.422500,-0.787214
36.8000,-0.035932,0.730055,0.569945,0.422500,-0.800552
36.8100,-0.036815,0.731221,0.568779,0.422500,-0.812212
36.8200,-0.037618,0.732218,0.567782,0.422500,-0.822177
36.8300,-0.038340,0.733044,0.566956,0.422500,-0.830438
36.8400,-0.038980,0.733699,0.566301,0.422500,-0.836986
36.8500,-0.039537,0.734182,0.565818,0.422500,-0.841817
36.8600,-0.040011,0.734493,0.565507,0.422500,-0.844931
36.8700,-0.040400,0.734633,0.565367,0.422500,-0.846331
36.8800,-0.040705,0.734602,0.565398,0.422500,-0.846023
36.8900,-0.040926,0.734402,0.565598,0.422500,-0.844018
36.9000,-0.041062,0.734033,0.565967,0.422500,-0.840330
36.9100,-0.041113,0.733497,0.566503,0.422500,-0.834975
36.9200,-0.041081,0.732797,0.567203,0.422500,-0.827974
36.9300,-0.040965,0.731935,0.568065,0.422500,-0.819352
36.9400,-0.040766,0.730913,0.569087,0.422500,-0.809134
36.9500,-0.040485,0.729735,0.570265,0.422500,-0.797352
36.9600,-0.040123,0.728404,0.571596,0.422500,-0.784039
36.9700,-0.039682,0.726923,0.573077,0.422500,-0.769230
36.9800,-0.039162,0.725296,0.574704,0.422500,-0.752964
36.9900,-0.038566,0.723528,0.576472,0.422500,-0.735284
37.0000,-0.037894,0.721623,0.578377,0.422500,-0.716233
37.0100,-0.037149,0.719586,0.580414,0.422500,-0.695858
37.0200,-0.036333,0.717421,0.582579,0.422500,-0.674208
37.0300,-0.035448,0.715133,0.584867,0.422500,-0.651334
37.0400,-0.034495,0.712729,0.587271,0.422500,-0.627289
37.0500,-0.033477,0.710213,0.589787,0.422500,-0.602130
37.0600,-0.032397,0.707591,0.592409,0.422500,-0.575912
37.0700,-0.031257,0.704869,0.595131,0.422500,-0.548694
37.0800,-0.030060,0.702054,0.597946,0.422500,-0.520537
37.0900,-0.028809,0.699150,0.600850,0.422500,-0.491503
37.1000,-0.027506,0.696165,0.603835,0.422500,-0.461653
37.1100,-0.026154,0.693105,0.606895,0.422500,-0.431053
37.1200,-0.024756,0.689977,0.610023,0.422500,-0.399767
37.1300,-0.023316,0.686786,0.613214,0.422500,-0.367862
37.1400,-0.021836,0.683540,0.616460,0.422500,-0.335404
37.1500,-0.020320,0.680246,0.619754,0.422500,-0.302460
37.1600,-0.018771,0.676910,0.623090,0.422500,-0.269099
37.1700,-0.017192,0.673539,0.626461,0.422500,-0.235388
37.1800,-0.015586,0.670140,0.629860,0.422500,-0.201396
37.1900,-0.013957,0.666719,0.633281,0.422500,-0.167192
37.2000,-0.012308,0.663284,0.636716,0.422500,-0.132845
37.2100,-0.010643,0.659842,0.640158,0.422500,-0.098422
37.2200,-0.008965,0.656399,0.643601,0.422500,-0.063993
37.2300,-0.007277,0.652962,0.647038,0.422500,-0.029624
37.2400,-0.005582,0.649538,0.650462,0.422500,0.004615
37.2500,-0.003885,0.646134,0.653866,0.422500,0.038660
37.2600,-0.002188,0.642756,0.657244,0.422500,0.072442
37.2700,-0.000495,0.639410,0.660590,0.422500,0.105898
37.2800,0.001191,0.636104,0.663896,0.422500,0.138961
37.2900,0.002866,0.632843,0.667157,0.422500,0.171571
37.3000,0.004528,0.629634,0.670366,0.422500,0.203662
37.3100,0.006173,0.626482,0.673518,0.422500,0.235176
37.3200,0.007798,0.623395,0.676605,0.422500,0.266052
37.3300,0.009399,0.620377,0.679623,0.422500,0.296232
37.3400,0.010975,0.617434,0.682566,0.422500,0.325660
37.3500,0.012521,0.614572,0.685428,0.422500,0.354281
37.3600,0.014035,0.611796,0.688204,0.422500,0.382041
37.3700,0.015513,0.609111,0.690889,0.422500,0.408890
37.3800,0.016954,0.606522,0.693478,0.422500,0.434779
37.3900,0.018355,0.604034,0.695966,0.422500,0.459660
37.4000,0.019712,0.601651,0.698349,0.422500,0.483489
37.4100,0.021024,0.599378,0.700622,0.422500,0.506224
37.4200,0.022288,0.597218,0.702782,0.422500,0.527823
37.4300,0.023502,0.595175,0.704825,0.422500,0.548250
37.4400,0.024663,0.593253,0.706747,0.422500,0.567469
37.4500,0.025770,0.591455,0.708545,0.422500,0.585448
37.4600,0.026821,0.589784,0.710216,0.422500,0.602157
37.4700,0.027813,0.588243,0.711757,0.422500,0.617568
37.4800,0.028745,0.586834,0.713166,0.422500,0.631657
37.4900,0.029616,0.585560,0.714440,0.422500,0.644403
37.5000,0.030424,0.584421,0.715579,0.422500,0.655787
37.5100,0.031168,0.583421,0.716579,0.422500,0.665792
37.5200,0.031846,0.582559,0.717441,0.422500,0.674407
37.5300,0.032457,0.581838,0.718162,0.422500,0.681620
37.5400,0.033002,0.581257,0.718743,0.422500,0.687426
37.5500,0.033478,0.580818,0.719182,0.422500,0.691819
37.5600,0.033886,0.580520,0.719480,0.422500,0.694799
37.5700,0.034224,0.580363,0.719637,0.422500,0.696367
37.5800,0.034493,0.580347,0.719653,0.422500,0.696529
37.5900,0.034693,0.580471,0.719529,0.422500,0.695291
37.6000,0.034823,0.580734,0.719266,0.422500,0.692664
37.6100,0.034883,0.581134,0.718866,0.422500,0.688662
37.6200,0.034874,0.581670,0.718330,0.422500,0.683299
37.6300,0.034796,0.582340,0.717660,0.422500,0.676596
37.6400,0.034650,0.583143,0.716857,0.422500,0.668572
37.6500,0.034436,0.584075,0.715925,0.422500,0.659253
37.6600,0.034156,0.585134,0.714866,0.422500,0.648664
37.6700,0.033809,0.586317,0.713683,0.422500,0.636834
37.6800,0.033398,0.587621,0.712379,0.422500,0.623795
37.6900,0.032923,0.589042,0.710958,0.422500,0.609579
37.7000,0.032385,0.590578,0.709422,0.422500,0.594223
37.7100,0.031787,0.592224,0.707776,0.422500,0.577764
37.7200,0.031130,0.593976,0.706024,0.422500,0.560241
37.7300,0.030415,0.595830,0.704170,0.422500,0.541696
37.7400,0.029644,0.597783,0.702217,0.422500,0.522172
37.7500,0.028819,0.599829,0.700171,0.422500,0.501714
37.7600,0.027942,0.601963,0.698037,0.422500,0.480369
37.7700,0.027015,0.604182,0.695818,0.422500,0.458184
37.7800,0.026040,0.606479,0.693521,0.422500,0.435208
37.7900,0.025020,0.608851,0.691149,0.422500,0.411493
37.8000,0.023956,0.611291,0.688709,0.422500,0.387090
37.8100,0.022852,0.613795,0.686205,0.422500,0.362051
37.8200,0.021709,0.616357,0.683643,0.422500,0.336430
37.8300,0.020530,0.618972,0.681028,0.422500,0.310281
37.8400,0.019317,0.621634,0.678366,0.422500,0.283659
37.8500,0.018074,0.624338,0.675662,0.422500,0.256620
37.8600,0.016803,0.627078,0.672922,0.422500,0.229220
37.8700,0.015506,0.629848,0.670152,0.422500,0.201515
37.8800,0.014186,0.632644,0.667356,0.422500,0.173562
37.8900,0.012847,0.635458,0.664542,0.422500,0.145418
37.9000,0.011490,0.638286,0.661714,0.422500,0.117140
37.9100,0.010119,0.641122,0.658878,0.422500,0.088784
37.9200,0.008737,0.643959,0.656041,0.422500,0.060407
37.9300,0.007345,0.646793,0.653207,0.422500,0.032066
37.9400,0.005948,0.649618,0.650382,0.422500,0.003817
37.9500,0.004547,0.652429,0.647571,0.422500,-0.024285
37.9600,0.003146,0.655219,0.644781,0.422500,-0.052186
37.9700,0.001748,0.657983,0.642017,0.422500,-0.079830
37.9800,0.000354,0.660716,0.639284,0.422500,-0.107163
37.9900,-0.001031,0.663413,0.636587,0.422500,-0.134135
38.0000,-0.002406,0.666069,0.633931,0.422500,-0.160691
38.0100,-0.003768,0.668678,0.631322,0.422500,-0.186783
38.0200,-0.005114,0.671236,0.628764,0.422500,-0.212361
38.0300,-0.006441,0.673738,0.626262,0.422500,-0.237375
38.0400,-0.007747,0.676178,0.623822,0.422500,-0.261780
38.0500,-0.009029,0.678553,0.621447,0.422500,-0.285529
38.0600,-0.010286,0.680858,0.619142,0.422500,-0.308580
38.0700,-0.011514,0.683089,0.616911,0.422500,-0.330888
38.0800,-0.012712,0.685241,0.614759,0.422500,-0.352414
38.0900,-0.013877,0.687312,0.612688,0.422500,-0.373118
38.1000,-0.015007,0.689296,0.610704,0.422500,-0.392963
38.1100,-0.016099,0.691191,0.608809,0.422500,-0.411914
38.1200,-0.017153,0.692994,0.607006,0.422500,-0.429938
38.1300,-0.018166,0.694700,0.605300,0.422500,-0.447003
38.1400,-0.019136,0.696308,0.603692,0.422500,-0.463079
38.1500,-0.020061,0.697814,0.602186,0.422500,-0.478140
38.1600,-0.020940,0.699216,0.600784,0.422500,-0.492161
38.1700,-0.021772,0.700512,0.599488,0.422500,-0.505118
38.1800,-0.022554,0.701699,0.598301,0.422500,-0.516992
38.1900,-0.023287,0.702776,0.597224,0.422500,-0.527764
38.2000,-0.023967,0.703742,0.596258,0.422500,-0.537418
38.2100,-0.024595,0.704594,0.595406,0.422500,-0.545941
38.2200,-0.025170,0.705332,0.594668,0.422500,-0.553322
38.2300,-0.025689,0.705955,0.594045,0.422500,-0.559552
38.2400,-0.026154,0.706462,0.593538,0.422500,-0.564624
38.2500,-0.026563,0.706853,0.593147,0.422500,-0.568535
38.2600,-0.026915,0.707128,0.592872,0.422500,-0.571283
38.2700,-0.027210,0.707287,0.592713,0.422500,-0.572870
38.2800,-0.027449,0.707330,0.592670,0.422500,-0.573297
38.2900,-0.027630,0.707257,0.592743,0.422500,-0.572572
38.3000,-0.027753,0.707070,0.592930,0.422500,-0.570701
38.3100,-0.027820,0.706770,0.593230,0.422500,-0.567696
38.3200,-0.027829,0.706357,0.593643,0.422500,-0.563568
38.3300,-0.027782,0.705833,0.594167,0.422500,-0.558333
38.3400,-0.027678,0.705201,0.594799,0.422500,-0.552006
38.3500,-0.027518,0.704461,0.595539,0.422500,-0.544608
38.3600,-0.027304,0.703616,0.596384,0.422500,-0.536159
38.3700,-0.027034,0.702668,0.597332,0.422500,-0.526682
38.3800,-0.026712,0.701620,0.598380,0.422500,-0.516202
38.3900,-0.026336,0.700475,0.599525,0.422500,-0.504747
38.4000,-0.025909,0.699234,0.600766,0.422500,-0.492344
38.4100,-0.025432,0.697902,0.602098,0.422500,-0.479024
38.4200,-0.024905,0.696482,0.603518,0.422500,-0.464820
38.4300,-0.024331,0.694977,0.605023,0.422500,-0.449765
38.4400,-0.023710,0.693389,0.606611,0.422500,-0.433894
38.4500,-0.023044,0.691724,0.608276,0.422500,-0.417243
38.4600,-0.022335,0.689985,0.610015,0.422500,-0.399851
38.4700,-0.021585,0.688176,0.611824,0.422500,-0.381757
38.4800,-0.020794,0.686300,0.613700,0.422500,-0.363000
38.4900,-0.019966,0.684362,0.615638,0.422500,-0.343623
38.5000,-0.019101,0.682367,0.617633,0.422500,-0.323667
38.5100,-0.018202,0.680318,0.619682,0.422500,-0.303175
38.5200,-0.017271,0.678219,0.621781,0.422500,-0.282192
38.5300,-0.016309,0.676076,0.623924,0.422500,-0.260763
