time,e_line,u_L,u_R,v,omega
38.85,-0.0632275365271505,-1,1,0.6,10
38.86,-0.0630802130876451,-1,1,0.6,10
38.87,-0.0629323219266477,-1,1,0.6,10
38.88,-0.0627838643751778,-1,1,0.6,10
38.89,-0.0626348417693524,-1,1,0.6,10
38.9,-0.0624852554503737,-1,1,0.6,10
38.91,-0.0623351067645179,-1,1,0.6,10
38.92,-0.0621843970631218,-1,1,0.6,10
38.93,-0.0620331277025719,-1,1,0.6,10
38.94,-0.0618813000442916,-1,1,0.6,10
38.95,-0.0617289154547284,-1,1,0.6,10
38.96,-0.0615759753053428,-1,1,0.6,10
38.97,-0.0614224809725952,-1,1,0.6,10
38.98,-0.0612684338379334,-1,1,0.6,10
38.99,-0.0611138352877805,-1,1,0.6,10
39,-0.0609586867135227,-1,1,0.6,10
39.01,-0.0608029895114958,-1,1,0.6,10
39.02,-0.0606467450829739,-1,1,0.6,10
39.03,-0.0604899548341554,-1,1,0.6,10
39.04,-0.0603326201761518,-1,1,0.6,10
39.05,-0.060174742524974,-1,1,0.6,10
39.06,-0.0600163233015194,-1,1,0.6,10
39.07,-0.0598573639315603,-1,1,0.6,10
39.08,-0.05969786584573,-1,1,0.6,10
39.09,-0.0595378304795099,-1,1,0.6,10
39.1,-0.0593772592732172,-1,1,0.6,10
39.11,-0.0592161536719922,-1,1,0.6,10
39.12,-0.0590545151257836,-1,1,0.6,10
39.13,-0.0588923450893375,-1,1,0.6,10
39.14,-0.0587296450221833,-1,1,0.6,10
39.15,-0.0585664163886202,-1,1,0.6,10
39.16,-0.0584026606577049,-1,1,0.6,10
39.17,-0.0582383793032379,-1,1,0.6,10
39.18,-0.0580735738037504,-1,1,0.6,10
39.19,-0.0579082456424905,-1,1,0.6,10
39.2,-0.0577423963074109,-1,1,0.6,10
39.21,-0.0575760272911541,-1,1,0.6,10
39.22,-0.0574091400910404,-1,1,0.6,10
39.23,-0.0572417362090534,-1,1,0.6,10
39.24,-0.0570738171518268,-1,1,0.6,10
39.25,-0.0569053844306312,-1,1,0.6,10
39.26,-0.0567364395613598,-1,1,0.6,10
39.27,-0.0565669840645154,-1,1,0.6,10
39.28,-0.056397019465196,-1,1,0.6,10
39.29,-0.0562265472930824,-1,1,0.6,10
39.3,-0.0560555690824225,-1,1,0.6,10
39.31,-0.0558840863720192,-1,1,0.6,10
39.32,-0.0557121007052159,-1,1,0.6,10
39.33,-0.0555396136298823,-1,1,0.6,10
39.34,-0.055366626698401,-1,1,0.6,10
39.35,-0.0551931414676529,-1,1,0.6,10
39.36,-0.0550191594990042,-1,1,0.6,10
39.37,-0.0548446823582916,-1,1,0.6,10
39.38,-0.0546697116158077,-1,1,0.6,10
39.39,-0.0544942488462884,-1,1,0.6,10
39.4,-0.0543182956288974,-1,1,0.6,10
39.41,-0.0541418535472124,-1,1,0.6,10
39.42,-0.0539649241892107,-1,1,0.6,10
39.43,-0.0537875091472558,-1,1,0.6,10
39.44,-0.0536096100180816,-1,1,0.6,10
39.45,-0.053431228402779,-1,1,0.6,10
39.46,-0.0532523659067815,-1,1,0.6,10
39.47,-0.0530730241398503,-1,1,0.6,10
39.48,-0.05289320471606,-1,1,0.6,10
39.49,-0.0527129092537843,-1,1,0.6,10
39.5,-0.0525321393756812,-1,1,0.6,10
39.51,-0.0523508967086783,-1,1,0.6,10
39.52,-0.0521691828839585,-1,1,0.6,10
39.53,-0.0519869995369446,-1,1,0.6,10
39.54,-0.051804348307286,-1,1,0.6,10
39.55,-0.0516212308388423,-1,1,0.6,10
39.56,-0.0514376487796694,-1,1,0.6,10
39.57,-0.0512536037820047,-1,1,0.6,10
39.58,-0.0510690975022521,-1,1,0.6,10
39.59,-0.0508841316009665,-1,1,0.6,10
39.6,-0.0506987077428399,-1,1,0.6,10
39.61,-0.0505128275966861,-1,1,0.6,10
39.62,-0.0503264928354247,-1,1,0.6,10
39.63,-0.0501397051360674,-1,1,0.6,10
39.64,-0.0499524661797026,-1,1,0.6,10
39.65,-0.0497647776514792,-1,1,0.6,10
39.66,-0.0495766412405929,-1,1,0.6,10
39.67,-0.0493880586402699,-1,1,0.6,10
39.68,-0.0491990315477527,-1,1,0.6,10
39.69,-0.0490095616642837,-1,1,0.6,10
39.7,-0.0488196506950904,-1,1,0.6,10
39.71,-0.0486293003493703,-1,1,0.6,10
39.72,-0.0484385123402755,-1,1,0.6,10
39.73,-0.0482472883848965,-1,1,0.6,10
39.74,-0.0480556302042476,-1,1,0.6,10
39.75,-0.0478635395232515,-1,1,0.6,10
39.76,-0.0476710180707226,-1,1,0.6,10
39.77,-0.0474780675793529,-1,1,0.6,10
39.78,-0.0472846897856954,-1,1,0.6,10
39.79,-0.047090886430149,-1,1,0.6,10
39.8,-0.0468966592569426,-1,1,0.6,10
39.81,-0.0467020100141195,-1,1,0.6,10
39.82,-0.0465069404535214,-1,1,0.6,10
39.83,-0.0463114523307733,-1,1,0.6,10
39.84,-0.0461155474052668,-1,1,0.6,10
39.85,-0.0459192274401448,-1,1,0.6,10
39.86,-0.0457224942022858,-1,1,0.6,10
39.87,-0.0455253494622878,-1,1,0.6,10
39.88,-0.0453277949944517,-1,1,0.6,10
39.89,-0.0451298325767667,-1,1,0.6,10
39.9,-0.0449314639908933,-1,1,0.6,10
39.91,-0.0447326910221471,-1,1,0.6,10
39.92,-0.0445335154594835,-1,1,0.6,10
39.93,-0.0443339390954817,-1,1,0.6,10
39.94,-0.0441339637263271,-1,1,0.6,10
39.95,-0.043933591151797,-1,1,0.6,10
39.96,-0.0437328231752429,-1,1,0.6,10
39.97,-0.0435316616035755,-1,1,0.6,10
39.98,-0.0433301082472476,-1,1,0.6,10
39.99,-0.0431281649202377,-1,1,0.6,10
40,-0.0287903316665065,-1,1,0.6,10
40.01,-0.0291731641147871,-1,1,0.6,10
40.02,-0.029555529793064,-1,1,0.6,10
40.03,-0.0299374225834949,-1,1,0.6,10
40.04,-0.0303188363758032,-1,1,0.6,10
40.05,-0.030699765067376,-1,1,0.6,10
40.06,-0.0310802025633629,-1,1,0.6,10
40.07,-0.0314601427767719,-1,1,0.6,10
40.08,-0.0318395796285672,-1,1,0.6,10
40.09,-0.0322185070477678,-1,1,0.6,10
40.1,-0.0325969189715435,-1,1,0.6,10
40.11,-0.0329748093453105,-1,1,0.6,10
40.12,-0.0333521721228314,-1,1,0.6,10
40.13,-0.0337290012663105,-1,1,0.6,10
40.14,-0.0341052907464882,-1,1,0.6,10
40.15,-0.0344810345427416,-1,1,0.6,10
40.16,-0.0348562266431782,-1,1,0.6,10
40.17,-0.0352308610447321,-1,1,0.6,10
40.18,-0.0356049317532606,-1,1,0.6,10
40.19,-0.0359784327836409,-1,1,0.6,10
40.2,-0.0363513581598639,-1,1,0.6,10
40.21,-0.0367237019151322,-1,1,0.6,10
40.22,-0.0370954580919532,-1,1,0.6,10
40.23,-0.0374666207422358,-1,1,0.6,10
40.24,-0.0378371839273862,-1,1,0.6,10
40.25,-0.0382071417184009,-1,1,0.6,10
40.26,-0.0385764881959629,-1,1,0.6,10
40.27,-0.038945217450537,-1,1,0.6,10
40.28,-0.0393133235824628,-1,1,0.6,10
40.29,-0.0396808007020496,-1,1,0.6,10
40.3,-0.040047642929672,-1,1,0.6,10
40.31,-0.0404138443958619,-1,1,0.6,10
40.32,-0.0407793992414033,-1,1,0.6,10
40.33,-0.0411443016174271,-1,1,0.6,10
40.34,-0.0415085456855024,-1,1,0.6,10
40.35,-0.0418721256177327,-1,1,0.6,10
40.36,-0.0422350355968463,-1,1,0.6,10
40.37,-0.042597269816291,-1,1,0.6,10
40.38,-0.0429588224803278,-1,1,0.6,10
40.39,-0.0433196878041213,-1,1,0.6,10
40.4,-0.0436798600138338,-1,1,0.6,10
40.41,-0.0440393333467179,-1,1,0.6,10
40.42,-0.0443981020512086,-1,1,0.6,10
40.43,-0.044756160387013,-1,1,0.6,10
40.44,-0.045113502625206,-1,1,0.6,10
40.45,-0.0454701230483198,-1,1,0.6,10
40.46,-0.0458260159504348,-1,1,0.6,10
40.47,-0.0461811756372719,-1,1,0.6,10
40.48,-0.0465355964262843,-1,1,0.6,10
40.49,-0.0468892726467466,-1,1,0.6,10
40.5,-0.0472421986398466,-1,1,0.6,10
40.51,-0.0475943687587765,-1,1,0.6,10
40.52,-0.0479457773688213,-1,1,0.6,10
40.53,-0.0482964188474514,-1,1,0.6,10
40.54,-0.0486462875844102,-1,1,0.6,10
40.55,-0.0489953779818051,-1,1,0.6,10
40.56,-0.0493436844541979,-1,1,0.6,10
40.57,-0.0496912014286921,-1,1,0.6,10
40.58,-0.0500379233450232,-1,1,0.6,10
40.59,-0.0503838446556485,-1,1,0.6,10
40.6,-0.0507289598258342,-1,1,0.6,10
40.61,-0.0510732633337446,-1,1,0.6,10
40.62,-0.0514167496705316,-1,1,0.6,10
40.63,-0.0517594133404207,-1,1,0.6,10
40.64,-0.0521012488608002,-1,1,0.6,10
40.65,-0.0524422507623098,-1,1,0.6,10
40.66,-0.0527824135889256,-1,1,0.6,10
40.67,-0.0531217318980504,-1,1,0.6,10
40.68,-0.053460200260598,-1,1,0.6,10
40.69,-0.0537978132610817,-1,1,0.6,10
40.7,-0.0541345654977008,-1,1,0.6,10
40.71,-0.0544704515824275,-1,1,0.6,10
40.72,-0.0548054661410903,-1,1,0.6,10
40.73,-0.055139603813464,-1,1,0.6,10
40.74,-0.0554728592533536,-1,1,0.6,10
40.75,-0.0558052271286779,-1,1,0.6,10
40.76,-0.0561367021215588,-1,1,0.6,10
40.77,-0.0564672789284035,-1,1,0.6,10
40.78,-0.0567969522599901,-1,1,0.6,10
40.79,-0.0571257168415518,-1,1,0.6,10
40.8,-0.0574535674128631,-1,1,0.6,10
40.81,-0.0577804987283214,-1,1,0.6,10
40.82,-0.0581065055570324,-1,1,0.6,10
40.83,-0.0584315826828945,-1,1,0.6,10
40.84,-0.0587557249046798,-1,1,0.6,10
40.85,-0.0590789270361204,-1,1,0.6,10
40.86,-0.0594011839059888,-1,1,0.6,10
40.87,-0.0597224903581816,-1,1,0.6,10
40.88,-0.0600428412518031,-1,1,0.6,10
40.89,-0.0603622314612454,-1,1,0.6,10
40.9,-0.0606806558762718,-1,1,0.6,10
40.91,-0.060998109402099,-1,1,0.6,10
40.92,-0.0613145869594771,-1,1,0.6,10
40.93,-0.0616300834847715,-1,1,0.6,10
40.94,-0.0619445939300453,-1,1,0.6,10
40.95,-0.0622581132631376,-1,1,0.6,10
40.96,-0.0625706364677457,-1,1,0.6,10
40.97,-0.0628821585435054,-1,1,0.6,10
40.98,-0.0631926745060696,-1,1,0.6,10
40.99,-0.06350217938719,-1,1,0.6,10
41,-0.063810668234795,-1,1,0.6,10
41.01,-0.0641181361130693,-1,1,0.6,10
41.02,-0.0644245781025336,-1,1,0.6,10
41.03,-0.0647299893001232,-1,1,0.6,10
41.04,-0.0650343648192643,-1,1,0.6,10
41.05,-0.0653376997899558,-1,1,0.6,10
41.06,-0.065639989358845,-1,1,0.6,10
41.07,-0.0659412286893043,-1,1,0.6,10
41.08,-0.0662414129615112,-1,1,0.6,10
41.09,-0.0665405373725242,-1,1,0.6,10
41.1,-0.0668385971363588,-1,1,0.6,10
41.11,-0.0671355874840648,-1,1,0.6,10
41.12,-0.0674315036638036,-1,1,0.6,10
41.13,-0.0677263409409223,-1,1,0.6,10
41.14,-0.0680200945980305,-1,1,0.6,10
41.15,-0.0683127599350765,-1,1,0.6,10
41.16,-0.0686043322694206,-1,1,0.6,10
41.17,-0.0688948069359122,-1,1,0.6,10
41.18,-0.0691841792869625,-1,1,0.6,10
41.19,-0.06947244469262,-1,1,0.6,10
41.2,-0.0697595985406447,-1,1,0.6,10
41.21,-0.070045636236581,-1,1,0.6,10
41.22,-0.0703305532038315,-1,1,0.6,10
41.23,-0.0706143448837314,-1,1,0.6,10
41.24,-0.0708970067356196,-1,1,0.6,10
41.25,-0.0711785342369123,-1,1,0.6,10
41.26,-0.0714589228831759,-1,1,0.6,10
41.27,-0.0717381681881976,-1,1,0.6,10
41.28,-0.0720162656840589,-1,1,0.6,10
41.29,-0.0722932109212056,-1,1,0.6,10
41.3,-0.0725689994685196,-1,1,0.6,10
41.31,-0.0728436269133905,-1,1,0.6,10
41.32,-0.0731170888617847,-1,1,0.6,10
41.33,-0.0733893809383168,-1,1,0.6,10
41.34,-0.0736604987863195,-1,1,0.6,10
41.35,-0.0739304380679135,-1,1,0.6,10
41.36,-0.0741991944640751,-1,1,0.6,10
41.37,-0.0744667636747082,-1,1,0.6,10
41.38,-0.0747331414187116,-1,1,0.6,10
41.39,-0.0749983234340462,-1,1,0.6,10
41.4,-0.0752623054778058,-1,1,0.6,10
41.41,-0.0755250833262835,-1,1,0.6,10
41.42,-0.0757866527750392,-1,1,0.6,10
41.43,-0.0760470096389671,-1,1,0.6,10
41.44,-0.0763061497523633,-1,1,0.6,10
41.45,-0.0765640689689914,-1,1,0.6,10
41.46,-0.0768207631621491,-1,1,0.6,10
41.47,-0.0770762282247352,-1,1,0.6,10
41.48,-0.0773304600693139,-1,1,0.6,10
41.49,-0.0775834546281813,-1,1,0.6,10
41.5,-0.0778352078534298,-1,1,0.6,10
41.51,-0.078085715717013,-1,1,0.6,10
41.52,-0.0783349742108107,-1,1,0.6,10
41.53,-0.0785829793466922,-1,1,0.6,10
41.54,-0.0788297271565803,-1,1,0.6,10
41.55,-0.0790752136925159,-1,1,0.6,10
41.56,-0.0793194350267193,-1,1,0.6,10
41.57,-0.0795623872516542,-1,1,0.6,10
41.58,-0.0798040664800906,-1,1,0.6,10
41.59,-0.0800444688451657,-1,1,0.6,10
41.6,-0.080283590500447,-1,1,0.6,10
41.61,-0.080521427619993,-1,1,0.6,10
41.62,-0.0807579763984148,-1,1,0.6,10
41.63,-0.0809932330509371,-1,1,0.6,10
41.64,-0.0812271938134585,-1,1,0.6,10
41.65,-0.0814598549426116,-1,1,0.6,10
41.66,-0.0816912127158233,-1,1,0.6,10
41.67,-0.0819212634313748,-1,1,0.6,10
41.68,-0.0821500034084586,-1,1,0.6,10
41.69,-0.0823774289872404,-1,1,0.6,10
41.7,-0.0826035365289162,-1,1,0.6,10
41.71,-0.0828283224157694,-1,1,0.6,10
41.72,-0.0830517830512308,-1,1,0.6,10
41.73,-0.0832739148599355,-1,1,0.6,10
41.74,-0.0834947142877789,-1,1,0.6,10
41.75,-0.0837141778019747,-1,1,0.6,10
41.76,-0.0839323018911118,-1,1,0.6,10
41.77,-0.0841490830652089,-1,1,0.6,10
41.78,-0.0843645178557725,-1,1,0.6,10
41.79,-0.08457860281585,-1,1,0.6,10
41.8,-0.0847913345200867,-1,1,0.6,10
41.81,-0.0850027095647802,-1,1,0.6,10
41.82,-0.085212724567934,-1,1,0.6,10
41.83,-0.0854213761693123,-1,1,0.6,10
41.84,-0.0856286610304945,-1,1,0.6,10
41.85,-0.085834575834927,-1,1,0.6,10
41.86,-0.086039117287977,-1,1,0.6,10
41.87,-0.0862422821169861,-1,1,0.6,10
41.88,-0.0864440670713212,-1,1,0.6,10
41.89,-0.0866444689224271,-1,1,0.6,10
41.9,-0.0868434844638788,-1,1,0.6,10
41.91,-0.0870411105114316,-1,1,0.6,10
41.92,-0.0872373439030733,-1,1,0.6,10
41.93,-0.0874321814990735,-1,1,0.6,10
41.94,-0.0876256201820348,-1,1,0.6,10
41.95,-0.0878176568569428,-1,1,0.6,10
41.96,-0.0880082884512144,-1,1,0.6,10
41.97,-0.0881975119147482,-1,1,0.6,10
41.98,-0.0883853242199729,-1,1,0.6,10
41.99,-0.088571722361896,-1,1,0.6,10
42,-0.0887567033581505,-1,1,0.6,10
42.01,-0.0889402642490447,-1,1,0.6,10
42.02,-0.0891224020976085,-1,1,0.6,10
42.03,-0.08930311398964,-1,1,0.6,10
42.04,-0.0894823970337526,-1,1,0.6,10
42.05,-0.0896602483614218,-1,1,0.6,10
42.06,-0.08983666512703,-1,1,0.6,10
42.07,-0.0900116445079125,-1,1,0.6,10
42.08,-0.0901851837044033,-1,1,0.6,10
42.09,-0.0903572799398786,-1,1,0.6,10
42.1,-0.0905279304608026,-1,1,0.6,10
42.11,-0.0906971325367706,-1,1,0.6,10
42.12,-0.0908648834605526,-1,1,0.6,10
42.13,-0.0910311805481379,-1,1,0.6,10
42.14,-0.0911960211387765,-1,1,0.6,10
42.15,-0.0913594025950221,-1,1,0.6,10
42.16,-0.0915213223027754,-1,1,0.6,10
42.17,-0.0916817776713243,-1,1,0.6,10
42.18,-0.0918407661333862,-1,1,0.6,10
42.19,-0.0919982851451494,-1,1,0.6,10
42.2,-0.0921543321863129,-1,1,0.6,10
42.21,-0.0923089047601272,-1,1,0.6,10
42.22,-0.0924620003934347,-1,1,0.6,10
42.23,-0.0926136166367084,-1,1,0.6,10
42.24,-0.0927637510640917,-1,1,0.6,10
42.25,-0.092912401273437,-1,1,0.6,10
42.26,-0.0930595648863439,-1,1,0.6,10
42.27,-0.0932052395481979,-1,1,0.6,10
42.28,-0.0933494229282077,-1,1,0.6,10
42.29,-0.0934921127194419,-1,1,0.6,10
42.3,-0.0936333066388671,-1,1,0.6,10
42.31,-0.0937730024273838,-1,1,0.6,10
42.32,-0.0939111978498619,-1,1,0.6,10
42.33,-0.0940478906951779,-1,1,0.6,10
42.34,-0.0941830787762492,-1,1,0.6,10
42.35,-0.0943167599300694,-1,1,0.6,10
42.36,-0.0944489320177426,-1,1,0.6,10
42.37,-0.0945795929245186,-1,1,0.6,10
42.38,-0.0947087405598254,-1,1,0.6,10
42.39,-0.0948363728573037,-1,1,0.6,10
42.4,-0.0949624877748395,-1,1,0.6,10
42.41,-0.0950870832945967,-1,1,0.6,10
42.42,-0.0952101574230498,-1,1,0.6,10
42.43,-0.0953317081910153,-1,1,0.6,10
42.44,-0.0954517336536833,-1,1,0.6,10
42.45,-0.0955702318906493,-1,1,0.6,10
42.46,-0.0956872010059439,-1,1,0.6,10
42.47,-0.0958026391280637,-1,1,0.6,10
42.48,-0.0959165444100012,-1,1,0.6,10
42.49,-0.0960289150292744,-1,1,0.6,10
42.5,-0.0961397491879557,-1,1,0.6,10
42.51,-0.096249045112701,-1,1,0.6,10
42.52,-0.0963568010547778,-1,1,0.6,10
42.53,-0.0964630152900934,-1,1,0.6,10
42.54,-0.0965676861192222,-1,1,0.6,10
42.55,-0.0966708118674331,-1,1,0.6,10
42.56,-0.0967723908847165,-1,1,0.6,10
42.57,-0.0968724215458103,-1,1,0.6,10
42.58,-0.0969709022502259,-1,1,0.6,10
42.59,-0.0970678314222741,-1,1,0.6,10
42.6,-0.0971632075110906,-1,1,0.6,10
42.61,-0.0972570289906595,-1,1,0.6,10
42.62,-0.0973492943598394,-1,1,0.6,10
42.63,-0.0974400021423865,-1,1,0.6,10
42.64,-0.0975291508869778,-1,1,0.6,10
42.65,-0.0976167391672356,-1,1,0.6,10
42.66,-0.0977027655817493,-1,1,0.6,10
42.67,-0.097787228754098,-1,1,0.6,10
42.68,-0.0978701273328727,-1,1,0.6,10
42.69,-0.097951459991698,-1,1,0.6,10
42.7,-0.0980312254292531,-1,1,0.6,10
42.71,-0.0981094223692925,-1,1,0.6,10
42.72,-0.0981860495606672,-1,1,0.6,10
42.73,-0.0982611057773434,-1,1,0.6,10
42.74,-0.0983345898184235,-1,1,0.6,10
42.75,-0.0984065005081644,-1,1,0.6,10
42.76,-0.0984768366959963,-1,1,0.6,10
42.77,-0.098545597256542,-1,1,0.6,10
42.78,-0.0986127810896339,-1,1,0.6,10
42.79,-0.0986783871203321,-1,1,0.6,10
42.8,-0.0987424142989415,-1,1,0.6,10
42.81,-0.0988048616010287,-1,1,0.6,10
42.82,-0.098865728027438,-1,1,0.6,10
42.83,-0.0989250126043081,-1,1,0.6,10
42.84,-0.0989827143830868,-1,1,0.6,10
42.85,-0.0990388324405471,-1,1,0.6,10
42.86,-0.0990933658788012,-1,1,0.6,10
42.87,-0.0991463138253151,-1,1,0.6,10
42.88,-0.0991976754329231,-1,1,0.6,10
42.89,-0.0992474498798403,-1,1,0.6,10
42.9,-0.0992956363696766,-1,1,0.6,10
42.91,-0.0993422341314494,-1,1,0.6,10
42.92,-0.0993872424195954,-1,1,0.6,10
42.93,-0.0994306605139829,-1,1,0.6,10
42.94,-0.0994724877199234,-1,1,0.6,10
42.95,-0.0995127233681825,-1,1,0.6,10
42.96,-0.0995513668149905,-1,1,0.6,10
42.97,-0.0995884174420534,-1,1,0.6,10
42.98,-0.0996238746565617,-1,1,0.6,10
42.99,-0.0996577378912008,-1,1,0.6,10
43,-0.0996900066041596,-1,1,0.6,10
43.01,-0.0997206802791396,-1,1,0.6,10
43.02,-0.0997497584253624,-1,1,0.6,10
43.03,-0.0997772405775784,-1,1,0.6,10
43.04,-0.0998031262960737,-1,1,0.6,10
43.05,-0.0998274151666775,-1,1,0.6,10
43.06,-0.0998501068007682,-1,1,0.6,10
43.07,-0.0998712008352803,-1,1,0.6,10
43.08,-0.0998906969327095,-1,1,0.6,10
43.09,-0.0999085947811189,-1,1,0.6,10
43.1,-0.0999248940941431,-1,1,0.6,10
43.11,-0.0999395946109936,-1,1,0.6,10
43.12,-0.0999526960964623,-1,1,0.6,10
43.13,-0.0999641983409258,-1,1,0.6,10
43.14,-0.0999741011603485,-1,1,0.6,10
43.15,-0.0999824043962853,-1,1,0.6,10
43.16,-0.0999891079158848,-1,1,0.6,10
43.17,-0.0999942116118906,-1,1,0.6,10
43.18,-0.099997715402644,-1,1,0.6,10
43.19,-0.0999996192320841,-1,1,0.6,10
43.2,-0.0999999230697499,-1,1,0.6,10
43.21,-0.0999986269107799,-1,1,0.6,10
43.22,-0.0999957307759126,-1,1,0.6,10
43.23,-0.0999912347114861,-1,1,0.6,10
43.24,-0.0999851387894374,-1,1,0.6,10
43.25,-0.0999774431073011,-1,1,0.6,10
43.26,-0.099968147788208,-1,1,0.6,10
43.27,-0.0999572529808828,-1,1,0.6,10
43.28,-0.0999447588596424,-1,1,0.6,10
43.29,-0.0999306656243924,-1,1,0.6,10
43.3,-0.0999149735006242,-1,1,0.6,10
43.31,-0.0998976827394116,-1,1,0.6,10
43.32,-0.0998787936174063,-1,1,0.6,10
43.33,-0.0998583064368338,-1,1,0.6,10
43.34,-0.0998362215254887,-1,1,0.6,10
43.35,-0.099812539236729,-1,1,0.6,10
43.36,-0.0997872599494708,-1,1,0.6,10
43.37,-0.0997603840681822,-1,1,0.6,10
43.38,-0.0997319120228768,-1,1,0.6,10
43.39,-0.0997018442691066,-1,1,0.6,10
43.4,-0.0996701812879551,-1,1,0.6,10
43.41,-0.0996369235860293,-1,1,0.6,10
43.42,-0.0996020716954517,-1,1,0.6,10
43.43,-0.0995656261738518,-1,1,0.6,10
43.44,-0.0995275876043571,-1,1,0.6,10
43.45,-0.0994879565955841,-1,1,0.6,10
43.46,-0.099446733781628,-1,1,0.6,10
43.47,-0.0994039198220528,-1,1,0.6,10
43.48,-0.0993595154018811,-1,1,0.6,10
43.49,-0.0993135212315828,-1,1,0.6,10
43.5,-0.0992659380470633,-1,1,0.6,10
43.51,-0.0992167666096528,-1,1,0.6,10
43.52,-0.0991660077060931,-1,1,0.6,10
43.53,-0.0991136621485257,-1,1,0.6,10
43.54,-0.0990597307744783,-1,1,0.6,10
43.55,-0.0990042144468519,-1,1,0.6,10
43.56,-0.0989471140539063,-1,1,0.6,10
43.57,-0.0988884305092467,-1,1,0.6,10
43.58,-0.0988281647518087,-1,1,0.6,10
43.59,-0.0987663177458429,-1,1,0.6,10
43.6,-0.0987028904809003,-1,1,0.6,10
43.61,-0.0986378839718155,-1,1,0.6,10
43.62,-0.0985712992586915,-1,1,0.6,10
43.63,-0.0985031374068823,-1,1,0.6,10
43.64,-0.0984333995069759,-1,1,0.6,10
43.65,-0.0983620866747772,-1,1,0.6,10
43.66,-0.0982892000512903,-1,1,0.6,10
43.67,-0.0982147408026993,-1,1,0.6,10
43.68,-0.0981387101203507,-1,1,0.6,10
43.69,-0.0980611092207339,-1,1,0.6,10
43.7,-0.0979819393454614,-1,1,0.6,10
43.71,-0.0979012017612497,-1,1,0.6,10
43.72,-0.0978188977598984,-1,1,0.6,10
43.73,-0.0977350286582697,-1,1,0.6,10
43.74,-0.0976495957982676,-1,1,0.6,10
43.75,-0.0975626005468158,-1,1,0.6,10
43.76,-0.0974740442958365,-1,1,0.6,10
43.77,-0.0973839284622281,-1,1,0.6,10
43.78,-0.0972922544878417,-1,1,0.6,10
43.79,-0.0971990238394591,-1,1,0.6,10
43.8,-0.0971042380087687,-1,1,0.6,10
43.81,-0.0970078985123417,-1,1,0.6,10
43.82,-0.0969100068916079,-1,1,0.6,10
43.83,-0.0968105647128314,-1,1,0.6,10
43.84,-0.0967095735670847,-1,1,0.6,10
43.85,-0.0966070350702241,-1,1,0.6,10
43.86,-0.0965029508628633,-1,1,0.6,10
43.87,-0.0963973226103474,-1,1,0.6,10
43.88,-0.0962901520027263,-1,1,0.6,10
43.89,-0.0961814407547272,-1,1,0.6,10
43.9,-0.0960711906057281,-1,1,0.6,10
43.91,-0.0959594033197286,-1,1,0.6,10
43.92,-0.0958460806853232,-1,1,0.6,10
43.93,-0.0957312245156716,-1,1,0.6,10
43.94,-0.09561483664847,-1,1,0.6,10
43.95,-0.0954969189459217,-1,1,0.6,10
43.96,-0.0953774732947077,-1,1,0.6,10
43.97,-0.0952565016059556,-1,1,0.6,10
43.98,-0.0951340058152099,-1,1,0.6,10
43.99,-0.0950099878824008,-1,1,0.6,10
44,-0.0948844497918124,-1,1,0.6,10
44.01,-0.0947573935520516,-1,1,0.6,10
44.02,-0.0946288211960154,-1,1,0.6,10
44.03,-0.0944987347808587,-1,1,0.6,10
44.04,-0.0943671363879617,-1,1,0.6,10
44.05,-0.0942340281228955,-1,1,0.6,10
44.06,-0.0940994121153896,-1,1,0.6,10
44.07,-0.0939632905192975,-1,1,0.6,10
44.08,-0.0938256655125615,-1,1,0.6,10
44.09,-0.0936865392971789,-1,1,0.6,10
44.1,-0.0935459140991665,-1,1,0.6,10
44.11,-0.0934037921685237,-1,1,0.6,10
44.12,-0.093260175779199,-1,1,0.6,10
44.13,-0.0931150672290516,-1,1,0.6,10
44.14,-0.0929684688398146,-1,1,0.6,10
44.15,-0.0928203829570598,-1,1,0.6,10
44.16,-0.0926708119501578,-1,1,0.6,10
44.17,-0.0925197582122413,-1,1,0.6,10
44.18,-0.0923672241601675,-1,1,0.6,10
44.19,-0.0922132122344776,-1,1,0.6,10
44.2,-0.0920577248993589,-1,1,0.6,10
44.21,-0.0919007646426059,-1,1,0.6,10
44.22,-0.0917423339755793,-1,1,0.6,10
44.23,-0.0915824354331659,-1,1,0.6,10
44.24,-0.0914210715737397,-1,1,0.6,10
44.25,-0.0912582449791185,-1,1,0.6,10
44.26,-0.0910939582545243,-1,1,0.6,10
44.27,-0.0909282140285416,-1,1,0.6,10
44.28,-0.0907610149530741,-1,1,0.6,10
44.29,-0.0905923637033036,-1,1,0.6,10
44.3,-0.0904222629776466,-1,1,0.6,10
44.31,-0.0902507154977109,-1,1,0.6,10
44.32,-0.0900777240082525,-1,1,0.6,10
44.33,-0.0899032912771318,-1,1,0.6,10
44.34,-0.0897274200952684,-1,1,0.6,10
44.35,-0.0895501132765978,-1,1,0.6,10
44.36,-0.0893713736580251,-1,1,0.6,10
44.37,-0.0891912040993804,-1,1,0.6,10
44.38,-0.0890096074833731,-1,1,0.6,10
44.39,-0.0888265867155447,-1,1,0.6,10
44.4,-0.0886421447242238,-1,1,0.6,10
44.41,-0.0884562844604786,-1,1,0.6,10
44.42,-0.0882690088980689,-1,1,0.6,10
44.43,-0.0880803210333999,-1,1,0.6,10
44.44,-0.0878902238854735,-1,1,0.6,10
44.45,-0.0876987204958398,-1,1,0.6,10
